forecast_time,device_id,solar_pv
2022-02-01 16:30:00,customer_1,17.926643948887545
2022-02-01 16:30:00,customer_2,21.47189544192417
2022-02-01 17:00:00,customer_2,8.80444122785109
2022-02-01 17:00:00,customer_1,8.87272513144828
2022-02-01 17:30:00,customer_1,0.0
2022-02-01 17:30:00,customer_2,0.0
2022-02-01 18:00:00,customer_2,0.0
2022-02-01 18:00:00,customer_1,0.0
2022-02-01 18:30:00,customer_1,0.0
2022-02-01 18:30:00,customer_2,0.0
2022-02-01 19:00:00,customer_1,0.0
2022-02-01 19:00:00,customer_2,0.0
2022-02-01 19:30:00,customer_1,0.0
2022-02-01 19:30:00,customer_2,0.0
2022-02-01 20:00:00,customer_2,0.0
2022-02-01 20:00:00,customer_1,0.0
2022-02-01 20:30:00,customer_2,0.0
2022-02-01 20:30:00,customer_1,0.0
2022-02-01 21:00:00,customer_2,0.0
2022-02-01 21:00:00,customer_1,0.0
2022-02-01 21:30:00,customer_1,0.0
2022-02-01 21:30:00,customer_2,0.0
2022-02-01 22:00:00,customer_2,0.0
2022-02-01 22:00:00,customer_1,0.0
2022-02-01 22:30:00,customer_2,0.0
2022-02-01 22:30:00,customer_1,0.0
2022-02-01 23:00:00,customer_2,0.0
2022-02-01 23:00:00,customer_1,0.0
2022-02-01 23:30:00,customer_2,0.0
2022-02-01 23:30:00,customer_1,0.0
2022-02-02 00:00:00,customer_2,0.0
2022-02-02 00:00:00,customer_1,0.0
2022-02-02 00:30:00,customer_1,0.0
2022-02-02 00:30:00,customer_2,0.0
2022-02-02 01:00:00,customer_1,0.0
2022-02-02 01:00:00,customer_2,0.0
2022-02-02 01:30:00,customer_2,0.0
2022-02-02 01:30:00,customer_1,0.0
2022-02-02 02:00:00,customer_1,0.0
2022-02-02 02:00:00,customer_2,0.0
2022-02-02 02:30:00,customer_2,0.0
2022-02-02 02:30:00,customer_1,0.0
2022-02-02 03:00:00,customer_1,0.0
2022-02-02 03:00:00,customer_2,0.0
2022-02-02 03:30:00,customer_2,0.0
2022-02-02 03:30:00,customer_1,0.0
2022-02-02 04:00:00,customer_2,0.0
2022-02-02 04:00:00,customer_1,0.0
